case,alpha,beta,gamma,B,pmax,p,s,r,c,P,E,P/E
6,1.0,1.6161616161616161,1.6969740404040403,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,1.7272769696969696,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,1.757579898989899,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,1.7878828282828283,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,1.8181857575757576,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,1.8484886868686867,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,1.878791616161616,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,1.9090945454545454,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,1.9393974747474747,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,1.969700404040404,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.0000033333333334,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.0303062626262625,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.060609191919192,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.090912121212121,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.1212150505050507,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.1515179797979798,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.181820909090909,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.2121238383838384,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.2424267676767675,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.272729696969697,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.303032626262626,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.3333355555555553,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.363638484848485,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.393941414141414,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.4242443434343435,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.4545472727272726,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.484850202020202,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.5151531313131312,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.5454560606060603,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.57575898989899,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.606061919191919,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.6363648484848485,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.6666677777777776,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.696970707070707,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.7272736363636363,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.7575765656565654,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.787879494949495,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.818182424242424,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.8484853535353536,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.8787882828282827,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.909091212121212,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.9393941414141413,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,2.9696970707070705,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
6,1.0,1.6161616161616161,3.0,,10,10.0,1.0,1.0,2.616161616161616,7.383838383838384,2.616161616161616,2.8223938223938227
3,1.0,1.7171717171717171,1e-05,,10,10.0,0.0,0.9999,1.7171717171717171,8.282000000000002,1.717,4.8235294117647065
6,1.0,1.7171717171717171,0.03031292929292929,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.060615858585858585,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.09091878787878786,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.12122171717171716,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.15152464646464647,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.18182757575757574,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.21213050505050504,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.24243343434343434,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.2727363636363636,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.30303929292929294,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.3333422222222222,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.3636451515151515,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.3939480808080808,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.4242510101010101,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.4545539393939394,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.48485686868686867,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.5151597979797979,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.5454627272727272,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.5757656565656565,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.6060685858585858,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.636371515151515,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.6666744444444443,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.6969773737373737,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.7272803030303029,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.7575832323232322,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.7878861616161615,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.8181890909090909,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.8484920202020201,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.8787949494949494,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.9090978787878787,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.939400808080808,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,0.9697037373737373,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.0000066666666667,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.030309595959596,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.0606125252525254,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.0909154545454545,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.1212183838383838,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.1515213131313131,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.1818242424242424,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.2121271717171718,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.242430101010101,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.2727330303030302,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.3030359595959595,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.3333388888888889,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.3636418181818182,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.3939447474747475,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.4242476767676768,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.454550606060606,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.4848535353535353,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.5151564646464646,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.545459393939394,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.5757623232323232,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.6060652525252526,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.6363681818181819,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.666671111111111,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.6969740404040403,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.7272769696969696,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.757579898989899,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.7878828282828283,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.8181857575757576,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.8484886868686867,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.878791616161616,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.9090945454545454,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.9393974747474747,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,1.969700404040404,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.0000033333333334,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.0303062626262625,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.060609191919192,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.090912121212121,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.1212150505050507,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.1515179797979798,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.181820909090909,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.2121238383838384,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.2424267676767675,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.272729696969697,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.303032626262626,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.3333355555555553,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.363638484848485,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.393941414141414,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.4242443434343435,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.4545472727272726,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.484850202020202,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.5151531313131312,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.5454560606060603,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.57575898989899,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.606061919191919,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.6363648484848485,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.6666677777777776,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.696970707070707,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.7272736363636363,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.7575765656565654,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.787879494949495,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.818182424242424,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.8484853535353536,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.8787882828282827,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.909091212121212,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.9393941414141413,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
6,1.0,1.7171717171717171,2.9696970707070705,,10,10.0,1.0,1.0,2.717171717171717,7.282828282828283,2.717171717171717,2.680297397769517
